Amenity Type,Name,Latitude,Longitude,road,suburb,state_district,road_count,suburb_count,district_count,scaled_suburb,population
police,Vikas Puri,28.6301441,77.0682683,,,,0,0,0,0.0,0
police,"Police Post Kaushambi, Police Station Indirapuram",28.6421878,77.3270651,,,,0,0,0,0.0,0
police,Ashok Vihar Police Station,28.6925224,77.1739049,,,,0,0,0,0.0,0
police,Police chowki NIT 3,28.3959429,77.2900781,,,,0,0,0,0.0,0
police,Najafgarh Police Thana,28.6098145,76.9828316,,,,0,0,0,0.0,0
police,Police Chowki,28.6126106,76.9867433,,,,0,0,0,0.0,0
police,Jaffar Pur Police Station,28.5958543,76.9151778,,,,0,0,0,0.0,0
police,Police Station Malviya Nagar,28.5306718,77.2045562,,,,0,0,0,0.0,0
police,Hari Nagar Police Station,28.6097133,77.0997911,,,,0,0,0,0.0,0
police,Prasad Nagar Police Station,28.6478735,77.180705,,,,0,0,0,0.0,0
police,Dwarka Ploce Station,28.5649687,77.0584523,,,,0,0,0,0.0,0
police,Police Booth,28.6702484,77.1336893,,,,0,0,0,0.0,0
police,Punjabi Bagh Police Station,28.6741463,77.1322843,,,,0,0,0,0.0,0
police,Rajendra Nagar Police Station,28.634698,77.1826937,,,,0,0,0,0.0,0
police,Police Residential Complex,28.6349617,77.1837505,,,,0,0,0,0.0,0
police,New Ashok Nagar Police Station,28.5983359,77.3112386,,,,0,0,0,0.0,0
police,Baba Haridas Nagar Police Station,28.6289362,76.9666822,,,,0,0,0,0.0,0
police,Lahori Gate Police Station,28.6558358,77.2190161,,,,0,0,0,0.0,0
police,Sahibabad Police Station,28.678628,77.3712722,,,,0,0,0,0.0,0
police,Kotwali Police Station,28.6585978,77.2310844,,,,0,0,0,0.0,0
police,Jama Masjid Police Station,28.6524641,77.2337052,,,,0,0,0,0.0,0
police,Rajendra Nagar Police Chowki,28.6778133,77.3578938,,,,0,0,0,0.0,0
police,Cycle Market Police Post,28.6559206,77.2347384,,,,0,0,0,0.0,0
police,Police Station,28.5246843,77.2543284,,,,0,0,0,0.0,0
police,T.P. Nagar Thana,28.9714734,77.6823309,,,,0,0,0,0.0,0
police,Traffic Police Karnal,29.6765804,77.0051198,,,,0,0,0,0.0,0
police,police station,28.5820097,77.195299,,,,0,0,0,0.0,0
police,Police Chowki,28.8638951,77.2854276,,,,0,0,0,0.0,0
police,Police Station Bilaspur,28.2882559,76.8586133,,,,0,0,0,0.0,0
police,Police Post Sanjay Colony,28.4300428,77.2261104,,,,0,0,0,0.0,0
police,Dhatir police station,28.1984677,77.2231949,,,,0,0,0,0.0,0
police,Police Staion,28.4651874,77.0172873,,,,0,0,0,0.0,0
police,Medical Police Station,28.9610399,77.7537353,,,,0,0,0,0.0,0
police,Khatauli Police Station,29.2754754,77.7315119,,,,0,0,0,0.0,0
police,Police station Surya nagar,28.66921,77.331314,,,,0,0,0,0.0,0
police,Police Station Hazrat Nizamudin Railway station,28.5879796,77.2536138,,,,0,0,0,0.0,0
police,Police Station Karol Bagh,28.652398,77.1930248,,,,0,0,0,0.0,0
police,Railway Police,28.8903772,76.5808731,,,,0,0,0,0.0,0
police,Police Station New Delhi Railway Station,28.6437003,77.2189266,,,,0,0,0,0.0,0
police,Police Post Majnu ka Tila,28.6965167,77.2270376,,,,0,0,0,0.0,0
police,Police Station Pul Prahladpur,28.5019105,77.2907092,,,,0,0,0,0.0,0
police,Police Station Khyala,28.6517663,77.0963462,,,,0,0,0,0.0,0
police,Durga Puri Police Station,28.6894132,77.2915327,,,,0,0,0,0.0,0
police,Police Post PSRI Hospital,28.5318943,77.2252646,,,,0,0,0,0.0,0
police,Police Chowki,28.6862014,77.2920281,,,,0,0,0,0.0,0
police,Police Station Dabri,28.6131514,77.0860753,,,,0,0,0,0.0,0
police,Police Station Rai,28.9398554,77.097789,,,,0,0,0,0.0,0
police,Police Station Old Delhi Railway Station,28.6603874,77.2293263,,,,0,0,0,0.0,0
police,Police Station Badarpur,28.4937527,77.3037682,,,,0,0,0,0.0,0
police,Kirti Nagar Police Station,28.6402677,77.135379,,,,0,0,0,0.0,0
police,Bhajgera Police Station,28.5205858,77.0235407,,,,0,0,0,0.0,0
police,Lisari Gate Police Station,28.9708124,77.7065418,,,,0,0,0,0.0,0
police,Vivek Vihar,28.667016,77.3062943,,,,0,0,0,0.0,0
police,Women Police Station,28.0474527,76.1119723,,,,0,0,0,0.0,0
police,HUDA Police station Sector 13,28.8145831,76.139526,,,,0,0,0,0.0,0
police,SP Office Bhiwani,28.805786,76.1415567,,,,0,0,0,0.0,0
police,Police station,27.8933251,76.2814106,,,,0,0,0,0.0,0
police,Bharat Nagar Police station,28.6807121,77.178135,,,,0,0,0,0.0,0
police,Teela Mod Police Station,28.7258687,77.3346234,,,,0,0,0,0.0,0
police,Police Station Tejgarhi,28.9638137,77.7407801,,,,0,0,0,0.0,0
police,Police,28.5289358,77.3845655,,,,0,0,0,0.0,0
police,Sector 18 Police Station,28.487675,77.0660455,,,,0,0,0,0.0,0
police,Women Facilitation Booth,28.7283053,77.1699161,,,,0,0,0,0.0,0
police,"Police Post, Khan Market",28.6003274,77.2262488,,,,0,0,0,0.0,0
police,"Police Station, DLF Phase 2",28.4873346,77.0910642,,,,0,0,0,0.0,0
police,No entry for foreigners,28.6141383,77.2094455,,,,0,0,0,0.0,0
police,No entry for foreigners going towards the government buildings,28.6138782,77.2095121,,,,0,0,0,0.0,0
police,No entry for foreigners going towards the government buildings,28.6153345,77.2093428,,,,0,0,0,0.0,0
police,No entry for foreigners going towards the government buildings,28.616791,77.2119024,,,,0,0,0,0.0,0
police,No entry,28.6182909,77.2092642,,,,0,0,0,0.0,0
police,No entry,28.6185156,77.2088448,,,,0,0,0,0.0,0
police,No entry for foreigners,28.6189133,77.208869,,,,0,0,0,0.0,0
police,"Gate 35, No entry for foreigners",28.6176525,77.1985707,,,,0,0,0,0.0,0
police,No entry for foreigners,28.617356,77.2020072,,,,0,0,0,0.0,0
police,POLICE CHOWLI SIKANDARAPUR,28.6949996,77.3392139,,,,0,0,0,0.0,0
police,"Traffic Police Station, RK Puram, Sector-4",28.560194,77.1811399,,,,0,0,0,0.0,0
police,Delhi Police Post (Babarpur),28.6892958,77.2787079,,,,0,0,0,0.0,0
police,Police Station Sushant Lok,28.460703,77.080971,,,,0,0,0,0.0,0
police,Railway Police Force Station,28.6452469,77.2188823,,,,0,0,0,0.0,0
police,Police Station Barakhamba Road,28.6308823,77.2253541,,,,0,0,0,0.0,0
police,Police station,28.5006344,77.3163336,,,,0,0,0,0.0,0
police,All Women police assistance booth,28.549942,77.2507374,,,,0,0,0,0.0,0
police,DCP Residence,28.6274655,77.232869,,,,0,0,0,0.0,0
police,Jail Chungi Police chowki,28.9790539,77.7316005,,,,0,0,0,0.0,0
police,Police check point,28.5617873,77.2877917,,,,0,0,0,0.0,0
police,Police assistance booth,28.6012604,77.2273752,,,,0,0,0,0.0,0
police,Gandhi Nagar Police Station,28.6599766,77.2671907,,,,0,0,0,0.0,0
police,District Police Line Bhiwani,28.8221987,76.1211491,,,,0,0,0,0.0,0
police,mahendragarh police station,28.2720008,76.1479836,,,,0,0,0,0.0,0
police,Bara Hindu Rao Police Station,28.6657245,77.2080538,,,,0,0,0,0.0,0
police,Sabzi Mandi Police Station,28.6689322,77.2073279,,,,0,0,0,0.0,0
police,Crime Against Women Cell,28.6694195,77.2073751,,,,0,0,0,0.0,0
police,Police Chauki,28.401589,77.0053949,,,,0,0,0,0.0,0
police,Delhi Police  Mehrauli,28.5262044,77.1779413,,,,0,0,0,0.0,0
police,Keshavpur Sabzi Mandi,28.6515928,77.0881006,,,,0,0,0,0.0,0
police,Police Station Mandawali,28.6250464,77.3061809,,,,0,0,0,0.0,0
police,Police Station Madhu Vihar,28.6250657,77.3062871,,,,0,0,0,0.0,0
police,Pink Booth,28.5966453,77.1332471,,,,0,0,0,0.0,0
police,Facilitation Kiosk,28.5758546,77.1973707,,,,0,0,0,0.0,0
police,Police Booth,28.5757026,77.195241,,,,0,0,0,0.0,0
police,Checkpost,28.981524,77.7379899,,,,0,0,0,0.0,0
police,Prepaid Auto Service,28.6316262,77.219012,,,,0,0,0,0.0,0
police,Police Chowki Kaiserganj,28.982067,77.6955345,,,,0,0,0,0.0,0
police,Tourist Police Booth,28.6420284,77.2182954,,,,0,0,0,0.0,0
post_box,Arjangarh,28.4787294,77.1209508,,,,0,0,0,0.0,0
post_box,Bawana post office 110039,28.8018078,77.0356267,,,,0,0,0,0.0,0
post_box,Netaji Nagar Post Office,28.5744997,77.1872498,,,,0,0,0,0.0,0
post_box,Shailendra shrivastav,28.7053077,77.281627,,,,0,0,0,0.0,0
post_box,122001,28.4574253,77.0285589,,,,0,0,0,0.0,0
post_depot,Ecom Express,28.5162553,77.2001633,,,,0,0,0,0.0,0
post_office,South City II Post Office,28.416425,77.0436967,,,,0,0,0,0.0,0
post_office,Head Post Office (GPO),28.5895467,77.219296,,,,0,0,0,0.0,0
post_office,Sec-56 Post Office,28.4226886,77.1031772,,,,0,0,0,0.0,0
post_office,Post Office,28.5618567,77.2682749,,,,0,0,0,0.0,0
post_office,Najafgarh Post Office,28.6071611,76.98443,,,,0,0,0,0.0,0
post_office,Post Office,28.5797469,77.3155981,,,,0,0,0,0.0,0
post_office,Sector 41 Post Office,28.5652902,77.3630965,,,,0,0,0,0.0,0
post_office,Keshav Puram Post Office,28.691496,77.1574257,,,,0,0,0,0.0,0
post_office,DCE Post Office,28.7465512,77.1185477,,,,0,0,0,0.0,0
post_office,Pahar Ganj 110055,28.6398522,77.2130306,,,,0,0,0,0.0,0
post_office,Modipuram Post Office,29.0638015,77.7081364,,,,0,0,0,0.0,0
post_office,South City II Post Office,28.4170701,77.0506999,,,,0,0,0,0.0,0
post_office,Singhania Insurance & Wealth Managment,28.5892881,77.0802312,,,,0,0,0,0.0,0
post_office,Shrimate Surveillance System,28.6260694,77.303731,,,,0,0,0,0.0,0
post_office,Khatri home,28.8531508,77.0883327,,,,0,0,0,0.0,0
post_office,Burari,28.753882,77.194833,,,,0,0,0,0.0,0
post_office,B Block South Motibagh,28.5808948,77.1726168,,,,0,0,0,0.0,0
post_office,Post Office,28.4661707,77.0174375,,,,0,0,0,0.0,0
post_office,Medical Post Office,28.9602739,77.7527839,,,,0,0,0,0.0,0
post_office,Panchsheel Enclave Post Office,28.5444827,77.2282669,,,,0,0,0,0.0,0
post_office,Pinto Park S.O,28.5751722,77.0971065,,,,0,0,0,0.0,0
post_office,Post Office Sec-16 Rohini,28.7383954,77.1221932,,,,0,0,0,0.0,0
prison,Behror Jail,27.8980795,76.2858552,,,,0,0,0,0.0,0
drinking_water,Water Pump,28.7035964,77.1796213,,,,0,0,0,0.0,0
drinking_water,Main building water cooler,28.5448099,77.1924054,,,,0,0,0,0.0,0
drinking_water,Bilaspur Water Supply,28.2860555,76.8662632,,,,0,0,0,0.0,0
drinking_water,Cold water,28.668592,77.1996152,,,,0,0,0,0.0,0
drinking_water,Drinking Water Station,28.6434,77.2192801,,,,0,0,0,0.0,0
drinking_water,Drinking Water Station,28.6282709,77.2064206,,,,0,0,0,0.0,0
drinking_water,Drinking Water Station,28.65166,77.2347281,,,,0,0,0,0.0,0
drinking_water,Drinking Water Station,28.6390079,77.2456619,,,,0,0,0,0.0,0
drinking_water,Drinking Water Station,28.6402763,77.2510218,,,,0,0,0,0.0,0
drinking_water,Drinking Water Station,28.6143874,77.279106,,,,0,0,0,0.0,0
drinking_water,School Drinking Water Storage,28.737633,76.8922146,,,,0,0,0,0.0,0
drinking_water,new health juice and shake ,28.5339502,77.2169906,,,,0,0,0,0.0,0
drinking_water,soda shop,28.5341525,77.21703,,,,0,0,0,0.0,0
drinking_water,baba juice ,28.5350793,77.2183301,,,,0,0,0,0.0,0
drinking_water,water supply,28.5345996,77.2204369,,,,0,0,0,0.0,0
drinking_water,not for free,28.5915672,77.220445,,,,0,0,0,0.0,0
drinking_water,Deepika,28.7237782,77.1716071,,,,0,0,0,0.0,0
drinking_water,Pi-Lo Smart Water ATM,28.6323521,77.2190973,,,,0,0,0,0.0,0
drinking_water,Katara Asharfi Pyau,28.656534,77.2281727,,,,0,0,0,0.0,0
drinking_water,Jai Shri Ram Pyau,28.7508238,77.1602947,,,,0,0,0,0.0,0
drinking_water,Doctor Ambedkar Pyau,28.621975,77.295041,,,,0,0,0,0.0,0
drinking_water,Water cooler,28.5445751,77.1916991,,,,0,0,0,0.0,0
drinking_water,Sai Pyau,28.6346784,77.3044699,,,,0,0,0,0.0,0
drinking_water,Pi-Lo,28.4588326,77.0727603,,,,0,0,0,0.0,0
give_box,Neki Ki Deevar,28.6312188,77.2985024,,,,0,0,0,0.0,0
give_box,Neki Ki Deevar,28.6220228,77.2962866,,,,0,0,0,0.0,0
shelter,Syndicate Bank Park,28.6378619,77.3758345,,,,0,0,0,0.0,0
shelter,ITO,28.6282054,77.245021,,,,0,0,0,0.0,0
shelter,ITO,28.6282118,77.2451545,,,,0,0,0,0.0,0
shelter,Gupta Market,28.5651182,77.2396466,,,,0,0,0,0.0,0
shelter,Gupta Market,28.5651042,77.2397903,,,,0,0,0,0.0,0
shelter,Gupta Market,28.5647732,77.239687,,,,0,0,0,0.0,0
shelter,Gupta Market,28.5647473,77.2398788,,,,0,0,0,0.0,0
shelter,Lado Sarai Crossing,28.5272605,77.189992,,,,0,0,0,0.0,0
shelter,Lado Sarai Crossing,28.5271976,77.1900912,,,,0,0,0,0.0,0
shelter,Secluded Gazebo,28.4310217,77.0926644,,,,0,0,0,0.0,0
shelter,central gazebo,28.637802,77.3764089,,,,0,0,0,0.0,0
shelter,Hut Gazebo,28.6378191,77.3760458,,,,0,0,0,0.0,0
shelter,Green Gazebo,28.4454524,77.0648448,,,,0,0,0,0.0,0
shelter,Red Coloured Gazebo,28.5114017,77.168678,,,,0,0,0,0.0,0
shelter,Brown Coloured Gazebo,28.5125039,77.169585,,,,0,0,0,0.0,0
shelter,Colourful designer gazebo,28.5127443,77.167691,,,,0,0,0,0.0,0
shelter,065066 home,28.2862059,76.1547766,,,,0,0,0,0.0,0
telephone,M. Business Centre,28.6023212,77.1869652,,,,0,0,0,0.0,0
telephone,BSNL office,28.7977894,76.1330922,,,,0,0,0,0.0,0
toilets,Public Toilet,28.5513511,77.2587582,,,,0,0,0,0.0,0
toilets,Public Toilet,28.6770926,77.3130114,,,,0,0,0,0.0,0
toilets,Sulabh Toilets,28.6043868,77.2894791,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.5437057,77.2068313,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.5202093,77.2017082,,,,0,0,0,0.0,0
toilets,SBM Toilets,28.6266017,77.2333412,,,,0,0,0,0.0,0
toilets,Delhi Metro Community Toilet,28.6945912,77.2150788,,,,0,0,0,0.0,0
toilets,SBM Toilets,28.6521926,77.2426343,,,,0,0,0,0.0,0
toilets,Deluxe Toilet,28.6422347,77.2234684,,,,0,0,0,0.0,0
toilets,Pink Toilet,28.6271958,77.374612,,,,0,0,0,0.0,0
toilets,Sugam Toilet,28.6452166,77.3192722,,,,0,0,0,0.0,0
toilets,Public toilet,28.5001309,77.3124397,,,,0,0,0,0.0,0
toilets,Public toilet,28.4954877,77.3247378,,,,0,0,0,0.0,0
toilets,Public toilet,28.4945473,77.325606,,,,0,0,0,0.0,0
toilets,Public toilet,28.5001677,77.3141349,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.6306237,77.2771755,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.7453131,77.1374883,,,,0,0,0,0.0,0
toilets,Deluxe Toilets,28.6590947,77.228276,,,,0,0,0,0.0,0
toilets,Public toilet,28.5782637,77.1897032,,,,0,0,0,0.0,0
toilets,Deluxe Toilet,28.6458338,77.2085439,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.694854,77.2128315,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.5921611,77.1623218,,,,0,0,0,0.0,0
toilets,Sulabh,28.5772002,77.1110511,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.5887901,77.2571086,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.6201007,77.305348,,,,0,0,0,0.0,0
toilets,Deluxe Toilet,28.6424334,77.2228478,,,,0,0,0,0.0,0
toilets,Sulabh Toilet Complex,28.6435802,77.1885162,,,,0,0,0,0.0,0
water_point,Water pond,28.1523263,77.827878,,,,0,0,0,0.0,0
water_point,Vishnu mart,28.5309225,77.2162624,,,,0,0,0,0.0,0
water_point,Sanjay Water Supply,28.7458935,77.1605598,,,,0,0,0,0.0,0
recycling,Wajid,28.5309101,77.21717,,,,0,0,0,0.0,0
recycling,fulchan scrap,28.5169422,77.1797173,,,,0,0,0,0.0,0
recycling,Khan Enterprises,28.7531465,77.161122,,,,0,0,0,0.0,0
recycling,M D Old Scrap,28.4733778,77.0921321,,,,0,0,0,0.0,0
recycling,Malik Scrape,28.5933623,77.120804,,,,0,0,0,0.0,0
animal_shelter,NDRI cattle yard,29.7039804,76.9814829,,,,0,0,0,0.0,0
animal_shelter,gauhshala,28.2776651,76.1540398,,,,0,0,0,0.0,0
clock,Ghanta Ghar,27.8951609,78.0739048,,,,0,0,0,0.0,0
clock,Ghanta Ghar Chowk,28.6763251,77.2025549,,,,0,0,0,0.0,0
clock,Sandersons Sundial,28.5242267,77.1863566,,,,0,0,0,0.0,0
crematorium,Crematorium Barahi,28.7397439,76.8952547,,,,0,0,0,0.0,0
crematorium,Dayanand Muktidham Electric Crematorium,28.5889464,77.2408863,,,,0,0,0,0.0,0
grave_yard,Samata Sthal,28.6403435,77.2446605,,,,0,0,0,0.0,0
grave_yard,Graveyard,28.5124661,77.1776444,,,,0,0,0,0.0,0
internet_cafe,Friends Computer Solutions,28.7387114,77.119887,,,,0,0,0,0.0,0
internet_cafe,Friends Digital Print Solutions,28.520261,77.20258,,,,0,0,0,0.0,0
internet_cafe,Sonu cyber cafe,28.6830688,77.1690473,,,,0,0,0,0.0,0
internet_cafe,Geniyes Cyber Caffe,28.7238196,77.1686608,,,,0,0,0,0.0,0
internet_cafe,Genius Cyber Cafe,28.7238967,77.1685053,,,,0,0,0,0.0,0
internet_cafe,JPS Cyber Cafe,28.7420465,77.162623,,,,0,0,0,0.0,0
internet_cafe,Barkha Cyber Cafe,28.984208,77.7346447,,,,0,0,0,0.0,0
internet_cafe,Harsh Computer Center,28.9906243,77.7320043,,,,0,0,0,0.0,0
internet_cafe,ROOPALI COMPUTERS,28.9806547,77.7354667,,,,0,0,0,0.0,0
internet_cafe,Balaji Cyber Zone,28.4120094,77.3199579,,,,0,0,0,0.0,0
internet_cafe,Vivek Cyber Cafe,28.5170201,77.1029631,,,,0,0,0,0.0,0
internet_cafe,Om Cyber Cafe,28.6619916,77.3790965,,,,0,0,0,0.0,0
internet_cafe,SG Travels,28.5967803,77.1231772,,,,0,0,0,0.0,0
internet_cafe,ML Enterprises,28.5962523,77.1229211,,,,0,0,0,0.0,0
internet_cafe,Jain Documentation,28.5940912,77.1200689,,,,0,0,0,0.0,0
internet_cafe,Information And Reservation Centre,28.6382012,77.2107644,,,,0,0,0,0.0,0
internet_cafe,Photostat,28.6469772,77.1880174,,,,0,0,0,0.0,0
internet_cafe,Kumar Electrostat,28.9666006,77.7377611,,,,0,0,0,0.0,0
marketplace,Lajpat Rai Market,28.6573574,77.2359806,,,,0,0,0,0.0,0
marketplace,Shankar Market,28.6379089,77.1807881,,,,0,0,0,0.0,0
marketplace,Central Market,28.5689166,77.2421596,,,,0,0,0,0.0,0
marketplace,Lajpat Nagar Central Market,28.5689873,77.2408267,,,,0,0,0,0.0,0
marketplace,Green Park Market,28.5556739,77.2021428,,,,0,0,0,0.0,0
marketplace,"DDA Market, Pocket E",28.5309328,77.2978924,,,,0,0,0,0.0,0
marketplace,Sector 41 C-Block Market,28.5691819,77.3618011,,,,0,0,0,0.0,0
marketplace,Sector 50 Market,28.5703973,77.3621767,,,,0,0,0,0.0,0
marketplace,E Block Market,28.5609535,77.1598368,,,,0,0,0,0.0,0
marketplace,"B-Block Market, Sector 41",28.5689014,77.3576034,,,,0,0,0,0.0,0
marketplace,"F-Block Market, Sector 40",28.5665126,77.355836,,,,0,0,0,0.0,0
marketplace,DDA Market,28.6356102,77.3002997,,,,0,0,0,0.0,0
marketplace,Punjabi Bagh Central Market,28.6705878,77.1338365,,,,0,0,0,0.0,0
marketplace,Paschim Vihar Market,28.6785602,77.1003075,,,,0,0,0,0.0,0
marketplace,DDA Market,28.6773173,77.1041577,,,,0,0,0,0.0,0
marketplace,Fervent Software Solutions P Ltd.,28.5345041,77.2144488,,,,0,0,0,0.0,0
marketplace,"Malviya Nagar, Main Market",28.5366155,77.2122199,,,,0,0,0,0.0,0
marketplace,Jain Market,28.6724708,77.1547603,,,,0,0,0,0.0,0
marketplace,Chauhan Market,29.063344,77.7092424,,,,0,0,0,0.0,0
marketplace,Pallav Towers,29.0638879,77.7093497,,,,0,0,0,0.0,0
marketplace,Fish Market,28.5403066,77.2483593,,,,0,0,0,0.0,0
marketplace,DDA Market,28.7375082,77.1364288,,,,0,0,0,0.0,0
marketplace,chowk Bajar,28.3908804,77.6221841,,,,0,0,0,0.0,0
marketplace,Brahmaputra complex,28.5698989,77.3327254,,,,0,0,0,0.0,0
marketplace,fruit stalls,28.570643,77.3333477,,,,0,0,0,0.0,0
marketplace,Patel chest,28.6920932,77.2069984,,,,0,0,0,0.0,0
marketplace,kamla market,28.6786683,77.2072566,,,,0,0,0,0.0,0
marketplace,HUDA Sector 23 Market,28.5111928,77.0485704,,,,0,0,0,0.0,0
marketplace,Palam Vihar Vyapar kendra,28.5086533,77.0311908,,,,0,0,0,0.0,0
marketplace,Palam triangle,28.505237,77.0381494,,,,0,0,0,0.0,0
marketplace,Fish Market,28.6169772,77.3694874,,,,0,0,0,0.0,0
marketplace,Khari Baoli Spice Market,28.6572038,77.2228524,,,,0,0,0,0.0,0
marketplace,GDA Market,28.67221,77.33207,,,,0,0,0,0.0,0
marketplace,Shopping Complex,28.5851062,77.1353157,,,,0,0,0,0.0,0
marketplace,Gandhi Market,28.6257674,77.1112872,,,,0,0,0,0.0,0
marketplace,Shastri Market,28.6249433,77.1115985,,,,0,0,0,0.0,0
marketplace,Masoodpur market,28.5263966,77.1528343,,,,0,0,0,0.0,0
marketplace,Khanna Market,28.6649179,77.2151133,,,,0,0,0,0.0,0
marketplace,market place,28.7014595,77.207078,,,,0,0,0,0.0,0
marketplace,HUDA Market Sector 13,28.8145013,76.1386854,,,,0,0,0,0.0,0
marketplace,Aapno Bazaar,27.892027,76.2878424,,,,0,0,0,0.0,0
marketplace,Shanti Market,27.891632,76.2948599,,,,0,0,0,0.0,0
marketplace,Viju Jhakrana,27.8926424,76.2829331,,,,0,0,0,0.0,0
marketplace,patasha market,27.8946018,76.284701,,,,0,0,0,0.0,0
marketplace,Ashok Kirana Store,27.8943707,76.2818318,,,,0,0,0,0.0,0
marketplace,Shiv Market,28.6913806,77.174696,,,,0,0,0,0.0,0
marketplace,"B-6 Market, Safdarjung Enclave",28.559017,77.1965879,,,,0,0,0,0.0,0
marketplace,Marché de Shamshad,27.9116228,78.0694239,,,,0,0,0,0.0,0
marketplace,Patanjali Store,28.4472133,77.0736661,,,,0,0,0,0.0,0
marketplace,Sabzi Mandi Bhiwani,28.7958758,76.1494662,,,,0,0,0,0.0,0
marketplace,RAM NAGAR MARKET,28.6866652,77.3016169,,,,0,0,0,0.0,0
marketplace,Bihari market,28.3986667,77.3519559,,,,0,0,0,0.0,0
marketplace,Mahagun market,28.6348567,77.3619055,,,,0,0,0,0.0,0
marketplace,Sector 21 market,28.5880452,77.3362011,,,,0,0,0,0.0,0
marketplace,military canteen,28.5873695,77.3351339,,,,0,0,0,0.0,0
marketplace,sec 25 market,28.5845494,77.3379775,,,,0,0,0,0.0,0
marketplace,Sector 79 Market,28.5589395,77.3894355,,,,0,0,0,0.0,0
marketplace,grainary market,28.2794092,76.1492106,,,,0,0,0,0.0,0
marketplace,Sector 3 market,28.605538,77.0526847,,,,0,0,0,0.0,0
marketplace,Katran Market,28.6886983,77.0903545,,,,0,0,0,0.0,0
marketplace,Banjara Market,28.3802301,77.0317949,,,,0,0,0,0.0,0
marketplace,Tundelkar Chowk,28.5368386,77.2733195,,,,0,0,0,0.0,0
marketplace,Murthal Chowk,29.0265284,77.0736908,,,,0,0,0,0.0,0
monastery,Sant Nirankari Bhawan,28.7027929,77.2746193,,,,0,0,0,0.0,0
place_of_worship,Temple,28.5057002,77.1756767,,,,0,0,0,0.0,0
place_of_worship,Sector 18 Gurudwara,28.5676425,77.3237757,,,,0,0,0,0.0,0
place_of_worship,Jamia Masjid,28.5625276,77.2827257,,,,0,0,0,0.0,0
place_of_worship,Sheetla Mata Mandir,28.4765626,77.0307213,,,,0,0,0,0.0,0
place_of_worship,Masjid Haji Ali Jaan,28.5236458,77.1897201,,,,0,0,0,0.0,0
place_of_worship,"Gauri Shanker Mandir, AGCR",28.6512798,77.297411,,,,0,0,0,0.0,0
place_of_worship,Sri Radhe Krishna Temple,28.3960959,77.0457401,,,,0,0,0,0.0,0
place_of_worship,Sanatan Dharm Mandir,28.4248732,77.1012155,,,,0,0,0,0.0,0
place_of_worship,Hanuman Mandir,28.4777462,77.0933299,,,,0,0,0,0.0,0
place_of_worship,Temple,28.7774064,77.1405834,,,,0,0,0,0.0,0
place_of_worship,Narreshwar Siddh Mandir,29.0045304,77.0793468,,,,0,0,0,0.0,0
place_of_worship,Shipra Temple,28.6391255,77.3782631,,,,0,0,0,0.0,0
place_of_worship,Hanuman Mandir,28.4610794,77.0319145,,,,0,0,0,0.0,0
place_of_worship,Hanuman Mandir,28.8059444,77.0470207,,,,0,0,0,0.0,0
place_of_worship,Sanatan Dharm Mandir (Sector 19 C Block),28.579115,77.3278022,,,,0,0,0,0.0,0
place_of_worship,Idgah,28.6537629,77.2056378,,,,0,0,0,0.0,0
place_of_worship,Nanak Sir,28.7079756,77.2400284,,,,0,0,0,0.0,0
place_of_worship,Golok Dham,28.5862318,77.057073,,,,0,0,0,0.0,0
place_of_worship,Nili Masjid,28.5535401,77.2070264,,,,0,0,0,0.0,0
place_of_worship,Dargah,28.5415964,77.2060061,,,,0,0,0,0.0,0
place_of_worship,Sunehri Masjid,28.6504594,77.2396485,,,,0,0,0,0.0,0
place_of_worship,Nili Chhatri Mandir,28.6626518,77.2424315,,,,0,0,0,0.0,0
place_of_worship,Arya Samaj Mandir,28.5773239,77.2026242,,,,0,0,0,0.0,0
place_of_worship,Shani Mandir,28.6379881,77.0662943,,,,0,0,0,0.0,0
place_of_worship,Shiv Mandir,28.9752118,77.7295582,,,,0,0,0,0.0,0
place_of_worship,Mandir,28.9975834,77.7157799,,,,0,0,0,0.0,0
place_of_worship,Shiv Mandir,28.6143733,77.2888271,,,,0,0,0,0.0,0
place_of_worship,Moluddin Chishti Dargah,28.6077134,77.1808184,,,,0,0,0,0.0,0
place_of_worship,Sankatmochan Hanuman Temple,28.6413122,77.3278536,,,,0,0,0,0.0,0
place_of_worship,Kirpa Dham,28.6199732,77.088561,,,,0,0,0,0.0,0
place_of_worship,Arya Samaj Mandir,28.4832596,77.0787012,,,,0,0,0,0.0,0
place_of_worship,Jain Bhawan,28.483513,77.0786369,,,,0,0,0,0.0,0
place_of_worship,Dev Mandir,28.6633634,77.2841663,,,,0,0,0,0.0,0
place_of_worship,Mata Mandir,28.5662573,77.2679959,,,,0,0,0,0.0,0
place_of_worship,shiv mandir,29.0254249,77.6854077,,,,0,0,0,0.0,0
place_of_worship,Satanam Dharam Mandir,28.8440426,77.0900189,,,,0,0,0,0.0,0
